,cases,deaths,cases_cum,case_adj,case_adj_cum,date
70,619,54,29288,9000.0,190833.33333333334,2020-05-06
71,1392,71,30680,11833.333333333334,202666.6666666667,2020-05-07
72,644,74,31324,12333.333333333334,215000.00000000003,2020-05-08
73,800,83,32124,13833.333333333334,228833.33333333337,2020-05-09
74,2401,80,34525,13333.333333333334,242166.66666666672,2020-05-10
75,783,94,35308,15666.666666666666,257833.33333333337,2020-05-11
76,832,88,36140,14666.666666666666,272500.00000000006,2020-05-12
77,753,81,36893,13500.0,286000.00000000006,2020-05-13
78,1303,156,38196,26000.0,312000.00000000006,2020-05-14
79,689,82,38885,13666.666666666666,325666.66666666674,2020-05-15
80,868,89,39753,14833.333333333332,340500.00000000006,2020-05-16
81,851,101,40604,16833.333333333332,357333.3333333334,2020-05-17
82,1011,92,41615,15333.333333333332,372666.6666666667,2020-05-18
83,975,77,42590,12833.333333333334,385500.0,2020-05-19
84,911,112,43501,18666.666666666668,404166.6666666667,2020-05-20
85,1165,108,44666,18000.0,422166.6666666667,2020-05-21
